post_created,post_text,user_id
Sat Nov 14 19:19:22 +0000 2015, 😐 looks toxic.,377696171
Sat Nov 14 19:15:29 +0000 2015, What kind? lol,377696171
Sat Nov 14 19:05:09 +0000 2015,Yes sir.. ,377696171
Sat Nov 14 18:57:41 +0000 2015,Just when I had given up all hope I remembered Wendys 4 for $4..,377696171
Sat Nov 14 18:43:25 +0000 2015,Lets go to El Cabellero or some shit. I need some mexican food in my life..,377696171
Sat Nov 14 18:42:03 +0000 2015,I hate Facebook.. 😂 ,377696171
Sat Nov 14 18:37:32 +0000 2015,How I see Trump supporters. ,377696171
Sat Nov 14 18:16:14 +0000 2015, aint shit changed but your uterus.,377696171
Sat Nov 14 18:14:49 +0000 2015, Would you like me to sit here and explain to twitter how you got me fucked up?,377696171
Sat Nov 14 18:12:06 +0000 2015,RT  I need what she smokin. ,377696171
Sat Nov 14 18:09:46 +0000 2015, it hurts so good.,377696171
Sat Nov 14 18:07:47 +0000 2015,I woke up starving..,377696171
Sat Nov 14 17:53:07 +0000 2015, lmao im bullshittin bro. 😂,377696171
Sat Nov 14 16:33:27 +0000 2015,"RT  Who You Got Today? Volcano Vista or Hobbs?

Preview ",377696171
Sat Nov 14 00:39:09 +0000 2015,RT  SAY IT LOUDER FOR THE PEOPLE IN THE BACK ,377696171
Sat Nov 14 00:34:53 +0000 2015,Thats how hate is formed. Blindly by assuming. Dont be a part of the problem..,377696171
Sat Nov 14 00:33:54 +0000 2015,"I got love for all of yall, I dont care if you praise Zues. I cant act like youre a bad person because we dont believe the same thing..",377696171
Sat Nov 14 00:28:13 +0000 2015,"  Yea like I said, not the religions just the people that see a muslim, islam, etc and assumd theyre terrorists",377696171
Sat Nov 14 00:21:59 +0000 2015,"Everyone is divided by race, what you believe, and your financial status.",377696171
Sat Nov 14 00:18:44 +0000 2015,Tired of nothing but negative events in this world. I see humans but no humanity..,377696171
Sat Nov 14 00:16:31 +0000 2015, 35 dead at a dance/dine hall. Isis I believe.,377696171
Sat Nov 14 00:14:19 +0000 2015,I hate typos..,377696171
Sat Nov 14 00:11:30 +0000 2015,  I dont have a problem with any religgion just the broad generalization of how they all are put out to be.,377696171
Sat Nov 14 00:08:40 +0000 2015,  lol they claim to be christian just like extremist claim to be islam.,377696171
Fri Nov 13 23:56:42 +0000 2015,RT  Christianity needs to get their KKK under control.  ,377696171
Fri Nov 13 23:10:56 +0000 2015,All 20 seconds of it..,377696171
Fri Nov 13 23:10:21 +0000 2015,That Rousey fight is gonna be live..,377696171
Fri Nov 13 23:09:50 +0000 2015,"RT  Religion is for those that require guidance from others.
Spirituality is for those that lend ears to their inner voice.",377696171
Fri Nov 13 19:06:17 +0000 2015, You know that shit makes me cough till I sweat.,377696171
Fri Nov 13 06:58:28 +0000 2015,Let me sleep till Im 21..,377696171
Fri Nov 13 06:48:30 +0000 2015,My hotline dont bling I just get low battery notifications..,377696171
Fri Nov 13 06:40:16 +0000 2015,Yall see that pistachio commercial with Welvin in it? lol,377696171
Fri Nov 13 06:20:29 +0000 2015,I can go from too cold to too hot too fast..,377696171
Fri Nov 13 06:17:35 +0000 2015,I dont preach much cause I feel like most of you just wanna get on here and look at pointless vines.. lol,377696171
Fri Nov 13 06:16:00 +0000 2015,Love the ones that love you cause it hurts when you wake up and cant tell them that anymore..,377696171
Fri Nov 13 06:14:11 +0000 2015,"Its crazy to think that one day well have to live without our parents, husband/wife, brother/sister, best friends. Or them without us..",377696171
Fri Nov 13 06:09:23 +0000 2015,It pisses me off that my mom has surgery the same day I have to see my PO and idk how thats gonna go..,377696171
Fri Nov 13 06:08:22 +0000 2015, thats toxic to animals.,377696171
Fri Nov 13 06:08:22 +0000 2015, thats toxic to animals.,377696171
Fri Nov 13 06:08:12 +0000 2015, gross,377696171
Fri Nov 13 06:07:45 +0000 2015,Sucks to say I can relate to this.. ,377696171
Fri Nov 13 06:06:16 +0000 2015, Ive gotten so used to not drinking it over the years all the acid burns my throat. 😷,377696171
Fri Nov 13 05:57:49 +0000 2015,I only drink soda with alcohol cause Im too fucked up to care.. lol,377696171
Fri Nov 13 05:57:20 +0000 2015,I dont know how people can drink  soda. Makes my stomach hurt thinking about it..,377696171
Fri Nov 13 04:29:44 +0000 2015,  My boy would be lookin fresh af. Smokin on that purple.,377696171
Fri Nov 13 04:08:54 +0000 2015,  let me give you a Boosie fade.,377696171
Fri Nov 13 04:08:11 +0000 2015,RT  Lil Boosie Look Like 2015 Flavor Flav...,377696171
Fri Nov 13 04:00:52 +0000 2015,This used to be our shit bro. 😂   ,377696171
Fri Nov 13 03:59:18 +0000 2015,Letter to Tupac by Boosie hits..,377696171
Fri Nov 13 03:58:24 +0000 2015,Bud Light gotta be the nastiest shit in existence..,377696171
Fri Nov 13 02:56:20 +0000 2015, Felt like 30 asians were massaging me while I was gettin it in. The wifi was a bonus.,377696171
Fri Nov 13 02:51:04 +0000 2015,Seriously took an L changing that diaper. He was lookin at me crazy while i kept gagging. Fuck that..,377696171
Fri Nov 13 02:38:33 +0000 2015," Nah bro, just a Beauty rest with the massaging base with built-in wifi.",377696171
Fri Nov 13 02:30:21 +0000 2015,RT  NEVER FORGET ,377696171
Fri Nov 13 02:25:45 +0000 2015,Watching my nephew was chill through the Mickey Mouse bullshit and all till he dropped the biggest duece of 2015. Smh..,377696171
Fri Nov 13 02:24:11 +0000 2015,"  Hell nah, my nephew just shit while Im babysitting him and Im debating on waiting for my sister to come back.",377696171
Fri Nov 13 01:42:04 +0000 2015," Well im sure your Victoria Secret panties could be used as an icebreaker. Shell be like Girl, I cant wait for 7 for 27 😂",377696171
Fri Nov 13 01:38:28 +0000 2015, lol its just girls though. Id be in there struttin.,377696171
Thu Nov 12 19:03:42 +0000 2015,RT  Cheetos are naturally gray before theyre given a bright orange artificial color.,377696171
Thu Nov 12 18:51:17 +0000 2015, let me hop on them pegs b.,377696171
Thu Nov 12 18:46:44 +0000 2015,"Ive had the type of luck lately that if I wanted to go for a drive just to ease my mind, Id probably get pulled over. Smh..",377696171
Thu Nov 12 18:18:30 +0000 2015, eat a scone mf.,377696171
Thu Nov 12 17:26:47 +0000 2015,"RT  Intelligent people tend to have less friends than the average person. 
The smarter you are, the more selective you become.",377696171
Thu Nov 12 06:48:28 +0000 2015, It keeps me up till morning.. lol,377696171
Thu Nov 12 06:22:11 +0000 2015,Went from Netflix and chill to Hulu and commitment..,377696171
Thu Nov 12 06:21:46 +0000 2015,I got a hulu account today.,377696171
Thu Nov 12 06:13:23 +0000 2015,Update The time change still has me fucked up..,377696171
Thu Nov 12 06:06:58 +0000 2015,I miss being a kid..,377696171
Thu Nov 12 05:18:31 +0000 2015,RT  When I get unfollowed I wonder what the tweet was that made the person think you know what fuck this nigga. 😂,377696171
Thu Nov 12 05:05:16 +0000 2015,"Look after your friends. Make sure theyre okay. Sometimes theyre going through things that are really heavy, but they might not say it..",377696171
Wed Nov 11 16:29:02 +0000 2015,I hate the color orange..,377696171
Tue Nov 10 19:24:00 +0000 2015,RT  School problems ,377696171
Tue Nov 10 19:18:16 +0000 2015," lol yea, the trailer looks like its promising.",377696171
Tue Nov 10 18:52:47 +0000 2015,The movie Deadpool looks dope..,377696171
Tue Nov 10 18:44:19 +0000 2015,lol Where you from? ,377696171
Tue Nov 10 18:23:07 +0000 2015, very cheap actually.,377696171
Tue Nov 10 18:16:07 +0000 2015,My curiosity and the internet take me to some crazy places. Idk why Im looking up prices of real estate in Iceland..,377696171
Tue Nov 10 18:12:04 +0000 2015,I wanna go kick it with some monks in Asia and practice Bhuddism.. lol,377696171
Tue Nov 10 18:08:39 +0000 2015,I block every random account that follows me as if theyre someone suspect tryna creep.. 👀,377696171
Tue Nov 10 17:54:35 +0000 2015," just go ratchet af, no socks, no deodorant, be obnoxious, and i bet its easy. lol 😜",377696171
Tue Nov 10 17:51:18 +0000 2015, You shouldve signed up for their live in it to win it 😂,377696171
Tue Nov 10 17:49:51 +0000 2015,RT  Young thug be saying the gayest shit and yall Stevie Wonder over it every time,377696171
Tue Nov 10 17:00:09 +0000 2015, Did you join?,377696171
Tue Nov 10 05:41:04 +0000 2015," Damn, withdrawals from what? 😂",377696171
Tue Nov 10 03:47:10 +0000 2015, That MJ juice.,377696171
Tue Nov 10 03:45:55 +0000 2015, I dont have a baby sitter I have things to do. I dont want to hang out Just a few options..,377696171
Tue Nov 10 02:23:56 +0000 2015, lol *adhd.,377696171
Tue Nov 10 02:13:27 +0000 2015,I cant sit still today..,377696171
Tue Nov 10 00:20:53 +0000 2015,Im a horrible person.. lmao,377696171
Tue Nov 10 00:20:30 +0000 2015, Marry him.,377696171
Tue Nov 10 00:18:58 +0000 2015,Id rather chill in a dark room than have the lights on.. lol,377696171
Mon Nov 09 23:56:24 +0000 2015," yea, bro.",377696171
Mon Nov 09 23:53:09 +0000 2015,She wasnt lying! ,377696171
Mon Nov 09 23:50:31 +0000 2015,RT  I think its my turn to kick lifes ass for a change.,377696171
Mon Nov 09 23:50:30 +0000 2015,Gahh diddly.. ,377696171
Mon Nov 09 21:37:32 +0000 2015,  False. Let someone else warm it first.,377696171
Mon Nov 09 19:57:09 +0000 2015,RT  When someone asks me my political views ,377696171
Sun Nov 08 21:36:55 +0000 2015,RT  50 Cent made Rick Ross T-Shirts lmfaooooo ,377696171
Sun Nov 08 17:14:53 +0000 2015,Patriots got an easy W against the redskins today.. lol,377696171
Sun Nov 08 02:20:11 +0000 2015, *Swishas,377696171
Sat Nov 07 17:22:43 +0000 2015, lame ass 😴😴,377696171
Sat Nov 07 08:14:45 +0000 2015,I dont fuck with the weather once it starts getting into the 30s..,377696171
Sat Nov 07 08:13:00 +0000 2015,Bored as shit.,377696171
Fri Nov 06 15:16:42 +0000 2015,That is gangster.,377696171
Fri Nov 06 15:15:50 +0000 2015,lmao this nigga. 😂 ,377696171
Thu Nov 05 15:49:14 +0000 2015,I bet one of my long lost cousins named Pablo is somewhere in Mexico getting baked as shit right now..,377696171
Thu Nov 05 15:39:47 +0000 2015,"RT   .....I got it, apollos son! *high fives everyone in room* *sparks j* 😂😂😂",377696171
Thu Nov 05 15:39:35 +0000 2015,"Writers Well we cant make a Rocky 15.
Apollo?
Nah to cliche.
Ive got it! Apollos son! *High fives* 
*Writers get turnt*",377696171
Thu Nov 05 15:39:25 +0000 2015,Me and  were weak about how they came up with the new Rocky movie Creed 😂,377696171
Mon Nov 02 15:43:25 +0000 2015,Bout to head to ABQ..,377696171
Mon Mar 02 02:15:49 +0000 2015,"At 8 I was diagnosed with depression. By 18 I was suicidal. Proper medical care, friends, and family helped me keep going. - payouthforum",26620439
Mon Mar 02 02:14:19 +0000 2015,"If you see a kid eating alone, don’t just say hi and move on. Invite them to join you.” – Palo Alto youth payouthforum",26620439
Mon Mar 02 02:11:00 +0000 2015,Lets shift our culture from negativity to happiness. Have study breaks &amp; hikes &amp; no homework on weekends. Palo Alto youth payouthforum,26620439
Mon Mar 02 02:02:29 +0000 2015,"“We’re definitely doing school. Instead of learning, we play the system to get the work done.” - Palo Alto youth payouthforum",26620439
Mon Mar 02 01:55:42 +0000 2015,“You can feel the stress radiating off of people. If I had to sum up finals week it’s ‘mental breakdowns.’” – Palo Alto youth payouthforum,26620439
Mon Mar 02 01:53:53 +0000 2015,“School is less about learning/exploring the world and more about your number of AP’s/your test average.” - Palo Alto youth payouthforum,26620439
Mon Mar 02 01:49:59 +0000 2015,“I used to love school. I went from ecstatic and curious to tired and worn out.” – Palo Alto youth payouthforum,26620439
Mon Mar 02 01:47:17 +0000 2015,“At Gunn there’s a preconceived idea that you HAVE TO do well.” – Palo Alto youth. payouthforum,26620439
Mon Mar 02 01:31:07 +0000 2015,“Making a joke about getting into Harvard is easier than admitting you don’t know where you want to go.” – a Palo Alto youth. payouthforum,26620439
Mon Mar 02 01:28:11 +0000 2015,“We’re striving for the appearance of greatness rather than for greatness itself.” – a Palo Alto youth. payouthforum,26620439
Mon Mar 02 01:26:47 +0000 2015,Room is packed as payouthforum gets underway in Palo Alto. Purpose is for adults to LISTEN to what our youth are really experiencing.,26620439
Fri Feb 27 18:21:48 +0000 2015,RT  Throw Out the Checklisted Childhood - ,26620439
Thu Feb 26 21:53:00 +0000 2015, happy to. julie at lythcott-haims dot com,26620439
Thu Feb 26 05:44:04 +0000 2015,"“Oakland, this will be a show that in our entire careers we will never forget.” Scott, of Pentatonix ",26620439
Thu Feb 26 04:51:44 +0000 2015, welcome to Oakland and the Bay Area ,26620439
Mon Feb 23 19:39:32 +0000 2015,RT  How to Live the Life You Imagine by   MentorMondays ,26620439
Sat Feb 14 03:27:50 +0000 2015, thx! Am good with Holt for now - they’re putting their all into it (and I’m grateful!),26620439
Thu Feb 12 05:48:18 +0000 2015, sure thing julie at lythcott-haims dot com,26620439
Wed Feb 11 07:19:02 +0000 2015,Woot!  says How to Raise an Adult is one of 5 books to read this Spring!  ,26620439
Wed Feb 11 00:33:32 +0000 2015, thx for promoting my talk! Check out my new book How to Raise an Adult  Order at ,26620439
Wed Feb 11 00:27:17 +0000 2015, welcome to Twitter,26620439
Mon Feb 09 05:14:52 +0000 2015,Power outage in my neighborhood (green acres/Barron park). Anyone else in Palo Alto?,26620439
Sun Feb 08 22:35:10 +0000 2015, thanks for your support of How To Raise An Adult. I appreciate it!,26620439
Mon Feb 02 02:21:13 +0000 2015,That Loctite commercial may be the best ever winatglue,26620439
Sat Jan 31 21:22:24 +0000 2015,Thanks  - couldnt have written How To Raise An Adult without you! Pre-order at  ,26620439
Tue Nov 02 19:31:09 +0000 2010,"Yeah I have been diagnosed with depression and mild case of asthma...
And yeah, guys I know..
Thanks All My Fans For Praying For Me (",211257562
Tue Nov 02 19:24:45 +0000 2010,Hey guys! There’s still 2 days left to Join the SURGE! Go to JoinTheSurge.com ,211257562
Tue Nov 02 19:24:45 +0000 2010,Hey guys! There’s still 2 days left to Join the SURGE! Go to JoinTheSurge.com ,211257562
Thu Jan 22 23:01:46 +0000 2015,"oh yeah I forgot to mention that yesterday during my appointment I was diagnosed with severe depression and severe anxiety, not surprising..",2285922931
Thu Jan 22 22:59:07 +0000 2015, have you been feeling ok lately?,2285922931
Thu Jan 22 22:31:39 +0000 2015, I gotta try this,2285922931
Thu Jan 22 22:18:18 +0000 2015,how much benis have you touched in your life? — a good amount ,2285922931
Thu Jan 22 22:18:02 +0000 2015,"Whats your favorite kind of grape? (Like green, purple… — white grapes ",2285922931
Thu Jan 22 22:17:13 +0000 2015,Have I ever done something to piss you off? — not yet ,2285922931
Thu Jan 22 21:28:04 +0000 2015, w-well then,2285922931
Thu Jan 22 21:25:40 +0000 2015, so futa succubus madoka isnt real? (,2285922931
Thu Jan 22 21:23:17 +0000 2015, is that like a real thing or,2285922931
Thu Jan 22 20:58:22 +0000 2015,"in case you dont know who Azis is, have a look at this video ",2285922931
Thu Jan 22 20:54:07 +0000 2015,Azis is the pinnacle of gay,2285922931
Thu Jan 22 18:22:00 +0000 2015, its where I live,2285922931
Thu Jan 22 02:52:17 +0000 2015,"my brother needs anime recs, he likes snk, klk ,evangelion, fate series, ttgl, berserk, inferno cop",2285922931
Thu Jan 22 01:00:14 +0000 2015,WHAT IS HAPPEN,2285922931
Thu Jan 22 01:00:04 +0000 2015,then I arrive at my moms house and I get 3 programming job offers??????,2285922931
Thu Jan 22 00:59:21 +0000 2015,went to the supermarket and SUN CHIPS BUY ONE GET ONE FREE,2285922931
Thu Jan 22 00:58:55 +0000 2015,today is really my lucky day,2285922931
Wed Jan 21 23:22:06 +0000 2015,"RT  barber what would you like
me just fuck me op ",2285922931
Wed Jan 21 23:19:16 +0000 2015, why is  playing on your account?,2285922931
Wed Jan 21 23:18:28 +0000 2015, why just alright?,2285922931
Wed Jan 21 23:05:39 +0000 2015, sleep well,2285922931
Wed Jan 21 23:04:12 +0000 2015," Im doing amazingly well, had a more than perfect day, you?",2285922931
